research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
CES201705,16610,995,paperclip,iets vastmaken,vastmaken,fasten,2,5
CES201705,13500,855,paperclip,vastzetten,vastzetten,fasten,2,5
CES201705,14615,910,paperclip,iets mee vastzetten,vastzetten,fasten,2,5
CES201705,15218,932,paperclip,vastzetten,vastzetten,fasten,2,5
CES201705,15984,964,paperclip,vastzetten,vastzetten,fasten,2,5
CES201705,14025,882,paperclip,veer,veer,feather,4,4
CES201705,14743,904,paperclip,verbinden,verbinden,connect,2,5
CES201705,14100,884,paperclip,verbinding om je sleutels bij elkaar te houden,verbinding sleutels elkaar houden,connection keys hold together,2,5
CES201705,15248,930,paperclip,verbuigen,verbuigen,inflect,2,5
CES201705,14031,881,paperclip,als vering geruiken ,vering,suspension,4,4
CES201705,13502,855,paperclip,verkopen,verkopen,sell,3,4
CES201705,13574,861,paperclip,verkopen,verkopen,sell,3,4
CES201705,15269,926,paperclip,Verschillende dingen bij elkaar houden,verschillende dingen elkaar houden,different things hold together,1,5
CES201705,14674,895,paperclip,verschillende kleuren van paperclip bewaren (dat ziet er altijd mooi uit),verschillende kleuren paperclip bewaren,store different colors of paper clip,2,3
CES201705,13405,853,paperclip,in verschillende maten,verschillende maten,various sizes,0,0
CES201705,15242,925,paperclip,versiering als kettin,versiering ketting,ornamental chain,3,4
CES201705,14540,906,paperclip,verslag,verslag,report,0,0
CES201705,15494,942,paperclip,het verstoppen van een bh onder een hemdje ,verstoppen bh onder hemdje,hide bra under shirt,2,5
CES201705,14622,911,paperclip,verven,verven,paint,3,3
CES201705,14605,905,paperclip,gebruiken om mee te verven als een soort stok,verven soort stok,paint type stick,3,3
CES201705,14577,900,paperclip,vervormen,vervormen,distort,2,4
CES201705,13813,874,paperclip,verzamelen,verzamelen,collect,2,4
CES201705,14611,908,paperclip,verzamelen,verzamelen,collect,2,4
CES201705,14977,918,paperclip,verzamelitem,verzamelitem,collector's item,2,4
CES201705,15286,935,paperclip,viezigheid onder je nagels vandaan halen,viezigheid onder nagels vandaan halen,removing dirt from under nails,3,4
CES201705,14201,888,paperclip,viezigheid onder je vingernagel halen,viezigheid onder vingernagel halen,get dirt under fingernail,3,4
CES201705,13819,868,paperclip,vishaak,vishaak,fishhook,4,4
CES201705,14129,886,paperclip,als vishaak,vishaak,fishhook,4,4
CES201705,13636,865,paperclip,vishaakje,vishaakje,fishhook,4,4
CES201705,16482,986,paperclip,vishengel,vishengel,fishing rod,4,2
CES201705,15954,960,paperclip,volgorden,volgorden,orders,0,0
CES201705,14027,881,paperclip,als voorwerp gebruiken om je simkaart eruit te halen ,voorwerp simkaart eruit halen,Remove SIM card object,3,5
CES201705,13506,855,paperclip,vormen,vormen,forms,2,4
CES201705,15200,929,paperclip,vormen maken,vormen,forms,2,4
CES201705,16039,969,paperclip,vormen,vormen,forms,2,4
CES201705,16061,963,paperclip,vormen buigen,vormen buigen,bending shapes,2,4
CES201705,14202,888,paperclip,vormpjes van buigen,vormpjes buigen,bending shapes,2,4
CES201705,16682,997,paperclip,Om  vuil onder je nagels vandaag te halen,vuil onder nagels vandaag halen,remove dirt from under nails today,3,4
CES201705,15603,947,paperclip,vuil uit toetsenbord weghalen,vuil toetsenbord weghalen,remove dirty keyboard,3,4
CES201705,14591,897,paperclip,vuil verwijderen van je toetsenbord,vuil verwijderen toetsenbord,remove dirt from keyboard,3,4
CES201705,13647,9999,paperclip,wapen,wapen,weapon,2,3
CES201705,15452,939,paperclip,Wapen,wapen,weapon,2,3
CES201705,15171,924,paperclip,werk,werk,work,0,0
CES201705,15798,956,paperclip,werk,werk,work,0,0
CES201705,15955,960,paperclip,werk,werk,work,0,0
CES201705,16131,966,paperclip,werk,werk,work,0,0
CES201705,16220,970,paperclip,werk,werk,work,0,0
CES201705,15691,950,paperclip,werkstuk,werkstuk,paper,0,0
CES201705,16143,967,paperclip,Zilver kleurig,zilver kleurig,silver colored,0,0
CES201705,16683.2,998,paperclip, zodat je je armband makkelijker kan vastklikken,zodat armband makkelijker vastklikken,so that bracelet clicks into place more easily,3,4
CES201705,16685.2,998,paperclip, zodat het niet naar beneden rolt,zodat niet beneden rolt,so that it doesn't roll down,2,3
CES201705,16443,985,paperclip,zorgen dat iets bij elkaar blijft,zorgen elkaar blijft,ensures together stays,1,5
CES201705,13807,869,paperclip,zorgt ervoor dat je georganiseerd te werk kan gaan,zorgt ervoor georganiseerd werk gaan,ensures organized work,1,5
