response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
28218,CES201911,2186,paperclip,als kledinghaakje,kledinghaakje,clothes hook,3,4
29014,CES201911,2213,paperclip,kledinghanger,kledinghanger,clothes hanger,3,4
27137,CES201911,2138,paperclip,kledinghanger voor barbiekleding,kledinghanger barbiekleding,clothes hanger barbie clothes,3,4
32428,CES201911,2371,paperclip,kledingstuk dichthouden/maken,kledingstuk dichthouden,keep garment closed,3,4
29120,CES201911,2219,paperclip,kleerhanger,kleerhanger,coat hanger,3,4
32605,CES201911,2380,paperclip,kleerhanger,kleerhanger,coat hanger,3,4
28562,CES201911,2193,paperclip,in een klein gaatje prikken,klein gaatje prikken,poke small hole,3,5
28330,CES201911,2188,paperclip,klein gat maken met uieinde paperclip,klein gat uiteinde paperclip,small hole at end of paperclip,2,5
24162,CES201911,2004,paperclip,een klein knopje indrukken,klein knopje indrukken,press small button,3,4
31829,CES201911,2339,paperclip,om een te kleine bh mee te verstellen,kleine bh verstellen,small bra adjustment,3,4
30768,CES201911,2299,paperclip,kleine dingen los te halen,kleine dingen los halen,take out little things,2,4
30151,CES201911,2271,paperclip,kleine dingen openkrijgen,kleine dingen open krijgen,getting small things open,2,4
27665,CES201911,2167,paperclip,in kleine gaatjes kunnen,kleine gaatjes,small holes,2,5
32050,CES201911,2353,paperclip,in kleine gaatjes prikken zoals voor je simkaart bij iphone,kleine gaatjes prikken zoals simkaart iphone,poke small holes such as iPhone SIM card,2,4
31903,CES201911,2346,paperclip,kleine gleuven schoonmaken,kleine gleuven schoonmaken,cleaning small crevices,2,3
25210,CES201911,2049,paperclip,kleine openingen openen,kleine openingen openen,open small gaps,2,4
31835,CES201911,2339,paperclip,een kleine oppervlakte schoonmaker,kleine oppervlakte schoonmaker,small surface cleaner,2,3
32429,CES201911,2371,paperclip,kleine slotjes mee kraken,kleine slotjes kraken,cracking little locks,3,3
27555,CES201911,2163,paperclip,Iets kleins mee afmeten,kleins afmeten,measure small,4,3
28362,CES201911,2189,paperclip,iets kleins ergens uit peuteren,kleins ergens peuteren,little one picking somewhere,3,4
28887,CES201911,2206,paperclip,iets kleins ergens tussenuit halen ,kleins ergens tussenuit halen,get something out of way,2,4
31948,CES201911,2348,paperclip,om iets kleins mee weg te halen,kleins weg halen,take away small things,2,4
26805,CES201911,2127,paperclip,klem,klem,clamp,3,4
29221,CES201911,2222,paperclip,als klem om dingen dicht te houden (chipszak etc),klem dingen dicht houden,clamp things closed,3,4
30835,CES201911,2303,paperclip,om het klepje van de iphone open te maken,klepje iphone open,iPhone cover open,3,4
29472,CES201911,2243,paperclip,kleren,kleren,clothes,3,4
30381,CES201911,2278,paperclip,kleren vastmaken ,kleren vastmaken,fasten clothes,3,4
27983,CES201911,2177,paperclip,klerenhanger,klerenhanger,clothes hanger,3,4
30386,CES201911,2278,paperclip,kleurencodering,kleurencodering,color coding,0,0
32094,CES201911,2355,paperclip,gebruiken om te klussen,klussen,do odd jobs,3,3
28523,CES201911,2191,paperclip,knoop,knoop,button,3,4
26968,CES201911,2132,paperclip,als je je knoop bent verloren,knoop bent verloren,button is lost,3,4
31329,CES201911,2320,paperclip,om de knoop van je broek dicht te houden als hij niet meer past,knoop broek dicht houden niet past,keep button of pants closed does not fit,3,4
26297,CES201911,2101,paperclip, als de knoop van een kledingstuk eraf is gevallen,knoop kledingstuk eraf gevallen,button of garment fell off,3,4
30001,CES201911,2266,paperclip,knoop vervanger,knoop vervanger,button replacement,3,4
28611,CES201911,2194,paperclip,als knoopje van een blousje,knoopje blouseje,button blouse,3,4
28610,CES201911,2194,paperclip,als knoopje van een broek,knoopje broek,button pants,3,4
29433,CES201911,2236,paperclip,knoopje op kleren vervangen,knoopje kleren vervangen,replace clothes button,3,4
25097,CES201911,2043,paperclip,knoopvervanger,knoopvervanger,button substitute,3,4
29225,CES201911,2223,paperclip,knopen,knopen,buttons,3,4
26298,CES201911,2101,paperclip,knutselen,knutselen,craft,3,4
28946,CES201911,2208,paperclip,knutselen,knutselen,craft,3,4
29099,CES201911,2221,paperclip,knutselen,knutselen,craft,3,4
30572,CES201911,2291,paperclip,mee knutselen,knutselen,craft,3,4
30770,CES201911,2299,paperclip,knutselen,knutselen,craft,3,4
32249,CES201911,2360,paperclip,knutselen,knutselen,craft,3,4
29060,CES201911,2216,paperclip,knutselmateriaal,knutselmateriaal,craft materials,3,4
30643,CES201911,2292,paperclip,koffie roeren,koffie roeren,stirring coffee,3,5
31969,CES201911,2349,paperclip,om iets bij iets te komen door een klein spleetje,komen klein spleetje,come small slit,4,4
29742,CES201911,2259,paperclip,kompas maken,kompas,compass,4,2
30488.4,CES201911,2287,paperclip, kompas,kompas,compass,4,2
31144,CES201911,2316,paperclip,korstje afkrabben,korstje afkrabben,scrape off crust,3,4
29321,CES201911,2228,paperclip,krabben,krabben,scratch,3,4
25488,CES201911,2065,paperclip,krabber,krabber,scraper,3,4
30462,CES201911,2284,paperclip,kralenrijgen,kralen rijgen,stringing beads,3,3
28358,CES201911,2189,paperclip,kraslot krassen,kraslot krassen,scratch card scratch,3,5
30424,CES201911,2280,paperclip,kraslot krasser,kraslot krasser,scratch card scratcher,3,5
28925,CES201911,2207,paperclip,om een kraslot open te krassen,kraslot open krassen,scratch card open scratch,3,5
28227,CES201911,2186,paperclip,krasloten krassen,krasloten krassen,scratch cards scratch,3,5
24088,CES201911,2001,paperclip,krassen,krassen,scratch,2,4
27535,CES201911,2162,paperclip,krassen maken,krassen,scratch,2,4
28608,CES201911,2194,paperclip,krassen in iets,krassen,scratch,2,4
28938,CES201911,2208,paperclip,krassen,krassen,scratch,2,4
30845,CES201911,2307,paperclip,om mee te krassen,krassen,scratch,2,4
31698,CES201911,2333,paperclip,krassen,krassen,scratch,2,4
29316,CES201911,2228,paperclip,krassen mee  maken op een auto,krassen auto,scratch car,2,4
31983,CES201911,2349,paperclip,om te krassen in hout,krassen hout,scratch wood,2,4
24855,CES201911,2026,paperclip,krassen met het puntje,krassen puntje,scratch tip,2,4
26430.2,CES201911,2104,paperclip, kun je een kroontje maken :),kun kroontje :),can crown :),2,3
24436,CES201911,2015,paperclip,kunst maken,kunst,art,3,3
25480,CES201911,2065,paperclip,kunst,kunst,art,3,3
27689,CES201911,2168,paperclip,kunst van maken,kunst,art,3,3
28322,CES201911,2188,paperclip,als kunst gebruiken,kunst,art,3,3
28883,CES201911,2205,paperclip,Kunst,kunst,art,3,3
30436,CES201911,2281,paperclip,kunst van maken ,kunst,art,3,3
30580,CES201911,2289,paperclip,gebruiken om kunst mee te maken,kunst,art,3,3
30617,CES201911,2293,paperclip,kunst maken,kunst,art,3,3
30682,CES201911,2295,paperclip,kunst,kunst,art,3,3
31428,CES201911,2323,paperclip,kunst,kunst,art,3,3
31542,CES201911,2325,paperclip,kunst,kunst,art,3,3
31904,CES201911,2346,paperclip,kunst,kunst,art,3,3
32256,CES201911,2360,paperclip,kunst,kunst,art,3,3
32360,CES201911,2367,paperclip,kunst,kunst,art,3,3
26072,CES201911,2087,paperclip,kunst maken van heel veel verschillende paperclips,kunst heel verschillende paperclips,art very different paperclips,3,3
26054,CES201911,2088,paperclip,als kunstobject,kunstobject,art object,3,3
26807,CES201911,2127,paperclip,kunstvoorwerp,kunstvoorwerp,art object,3,3
23888,CES201911,1997,paperclip,KUNSTWERK,kunstwerk,artwork,3,3
29059,CES201911,2214,paperclip,kunstwerk,kunstwerk,artwork,3,3
30848,CES201911,2307,paperclip,om een kunstwerk van te maken,kunstwerk,artwork,3,3
26071,CES201911,2087,paperclip,kunstzinnige formen van maken ,kunstzinnige vormen,artistic forms,3,3
24580,CES201911,2020,paperclip,kwijtraken,kwijtraken,lose,1,5
30945,CES201911,2305,paperclip,lange slinger maken met heel veel paperclips,lange slinger heel paperclips,long string of very paper clips,3,4
23687,CES201911,1989,paperclip,lap,lap,lap,0,0
23694,CES201911,1989,paperclip,larp,larp,larp,4,3
29912,CES201911,2263,paperclip,iemand in laten staan als je boos bent,laten staan boos bent,let stand angry,2,3
25200,CES201911,2049,paperclip,lekprikken balonnen,lek prikken ballonnen,puncture balloons,2,5
23688,CES201911,1989,paperclip,lep,lep,lep,0,0
23684,CES201911,1989,paperclip,liep,liep,walked,0,0
30387,CES201911,2278,paperclip,lijntjes op de grond,lijntjes grond,lines ground,3,4
24570,CES201911,2020,paperclip,likken,likken,lick,1,5
28654,CES201911,2197,paperclip,als lineaal gebruiken,liniaal,ruler,4,4
23691,CES201911,1989,paperclip,lip,lip,lip,0,0
24089,CES201911,2001,paperclip,iemand een litteken geven,litteken geven,give scar,2,4
28636,CES201911,2196,paperclip,lockpicking,lockpicking,lock picking,3,3
28862,CES201911,2204,paperclip,loose,loose,loose,0,0
28616,CES201911,2195,paperclip,losbuigen,losbuigen,bend loose,1,5
28865,CES201911,2204,paperclip,losing,losing,losing,0,0
24160,CES201911,2004,paperclip,iets losmaken,losmaken,loosen,2,4
29057,CES201911,2214,paperclip,voor het losmaken van een ring die vastzit om je vinger,losmaken ring vastzit vinger,loosen ring from stuck finger,4,4
25202,CES201911,2049,paperclip,lus uit broek terughalen,lus broek terughalen,retrieve trouser loop,3,4
26074.2,CES201911,2087,paperclip, een lus maken en daar papier doorheen rijgen,lus papier doorheen rijgen,thread loop of paper through it,2,4
29349.1,CES201911,2230,paperclip,maak de paperclip open,maak paperclip open,open paper clip,1,5
24970,CES201911,2035,paperclip,magneet,magneet,magnet,3,2
28805,CES201911,2203,paperclip,magneet,magneet,magnet,3,2
29329,CES201911,2228,paperclip,als magneet gebruiken,magneet,magnet,3,2
31139,CES201911,2316,paperclip,magneet,magneet,magnet,3,2
28971,CES201911,2210,paperclip,aan een magneet hangen,magneet hangen,hang magnet,3,5
24107,CES201911,2002,paperclip,iets magnetisch testen,magnetisch testen,magnetic testing,3,5
26550,CES201911,2113,paperclip,make a chain,make a chain,make chain,3,4
31060,CES201911,2313,paperclip,making a cloths out of it,making a cloths out it,making cloth out of it,3,2
30937,CES201911,2310,paperclip,mandarijn opener,mandarijn opener,tangerine opener,4,4
26832,CES201911,2129,paperclip,op een andere manier vouwen,manier vouwen,folding way,2,4
29474,CES201911,2243,paperclip,map,map,folder,0,0
27981,CES201911,2177,paperclip,martel machine (als je m onder je nagel duwt),martel machine,torture machine,4,4
30581,CES201911,2289,paperclip,als materiaal gebruiken om knopen ergens in te leggen\,materiaal knopen ergens leggen,tie material knots somewhere,2,4
26970,CES201911,2133,paperclip, mbkbl,mbkbl,mbkbl,0,0
24573,CES201911,2020,paperclip,meedragen,meedragen,carry,1,5
24592,CES201911,2020,paperclip,meenemen,meenemen,take,1,5
30584,CES201911,2289,paperclip,meerdere aan elkaar doen als een soort ketting,meerdere elkaar soort ketting,multiple together kind of chain,3,4
26430.1,CES201911,2104,paperclip,als je er meerdere van hebt,meerdere hebt,have several,0,0
28641,CES201911,2196,paperclip,met meerdere een ketting maken,meerdere ketting,multiple chain,3,4
23898,CES201911,1998,paperclip,meetinstrument,meetinstrument,measuring instrument,3,3
29002,CES201911,2212,paperclip,naar mensen gooien,mensen gooien,people throw,2,5
29004,CES201911,2212,paperclip,mensen irriteren door het in hun schoenen te gooien,mensen irriteren schoenen gooien,throwing shoes irritate people,2,5
28639,CES201911,2196,paperclip,andere mensen ermee prikken,mensen prikken,poke people,2,5
29314,CES201911,2228,paperclip,mensen mee prikken,mensen prikken,poke people,2,5
29217,CES201911,2222,paperclip,als mesje (iets scherps),mesje,blade,3,4
28804,CES201911,2203,paperclip,metaal,metaal,metal,1,4
24081,CES201911,2001,paperclip,een metaaldetector overstuur maken,metaaldetector overstuur,metal detector upset,4,4
26117,CES201911,2093,paperclip,metal,metal,metal,1,4
30491.2,CES201911,2287,paperclip, meteen op enter drukken na ieder woord..,meteen enter drukken ieder woord..,immediately press enter every word..,0,0
31607,CES201911,2329,paperclip,als ik mezelf moet verdedigen en dit is het scherpste wat ik heb,mezelf verdedigen scherpste,defend myself sharpest,3,4
29320,CES201911,2228,paperclip,door midden knippen,midden knippen,cut in middle,2,4
24085,CES201911,2001,paperclip,te gebruiken voor mini-modellen,mini-modellen,mini models,3,3
24084,CES201911,2001,paperclip,als mini-zwaard gebruiken,mini-zwaard,mini sword,4,4
28646,CES201911,2196,paperclip,mini-zwaard van maken,mini-zwaard,mini sword,4,4
25096,CES201911,2043,paperclip,mini schroevendraaier,mini schroevendraaier,mini screwdriver,4,3
31988,CES201911,2350,paperclip,mixer ,mixer,mixer,0,0
31834,CES201911,2339,paperclip,als een mobiel steun,mobiel steun,mobile support,4,4
24163,CES201911,2004,paperclip,iets maken dat moeilijk te bereiken is met je hand,moeilijk bereiken hand,hard to reach hand,2,4
31950,CES201911,2348,paperclip,moordwapen,moordwapen,murder weapon,3,4
32599,CES201911,2380,paperclip,moordwapen,moordwapen,murder weapon,3,4
32363,CES201911,2367,paperclip,muziek,muziek,music,3,2
25757,CES201911,2071,paperclip,om muziek getik te maken,muziek getik,music tapping,3,2
32406,CES201911,2370,paperclip,muziek instrument,muziek instrument,music instrument,3,2
30382,CES201911,2278,paperclip,naai alternatief,naai alternatief,sew alternative,4,4
29990,CES201911,2267,paperclip,naai voorwerp,naai voorwerp,sew object,4,4
28940,CES201911,2208,paperclip,naaien,naaien,sew,4,4
32250,CES201911,2360,paperclip,naaien,naaien,sew,4,4
23901,CES201911,1998,paperclip,naald,naald,needle,4,4
25150,CES201911,2046,paperclip,naald,naald,needle,4,4
25196,CES201911,2049,paperclip,naald,naald,needle,4,4
25412,CES201911,2059,paperclip,naals,naald,needle,4,4
25426,CES201911,2061,paperclip,naald,naald,needle,4,4
25487,CES201911,2065,paperclip,naald,naald,needle,4,4
26804,CES201911,2127,paperclip,naald,naald,needle,4,4
27448,CES201911,2156,paperclip,naald,naald,needle,4,4
28559,CES201911,2193,paperclip,naald,naald,needle,4,4
29046,CES201911,2215,paperclip,naald,naald,needle,4,4
30423,CES201911,2280,paperclip,naald,naald,needle,4,4
30679,CES201911,2295,paperclip,naald,naald,needle,4,4
31187,CES201911,2317,paperclip,naald maken,naald,needle,4,4
31512,CES201911,2327,paperclip,naald,naald,needle,4,4
31978,CES201911,2349,paperclip,naald,naald,needle,4,4
30461,CES201911,2284,paperclip,naald voor naaien,naald naaien,needle sewing,4,4
31188,CES201911,2317,paperclip,naam schrijven,naam schrijven,write name,3,4
28780,CES201911,2201,paperclip,nagel schoonmaken,nagel schoonmaken,nail cleaning,3,5
27227,CES201911,2146,paperclip,om nagel troepies weg te halen,nagel troepjes weg halen,remove nail debris,3,5
26994,CES201911,2134,paperclip,nagels met het puntje schoonmaken ,nagels puntje schoonmaken,clean tip of nails,3,5
28625,CES201911,2195,paperclip,nagels schoonmaken,nagels schoonmaken,clean nails,3,5
29048,CES201911,2215,paperclip,nagels schoonmaken,nagels schoonmaken,clean nails,3,5
29991,CES201911,2267,paperclip,nagels schoonmaken,nagels schoonmaken,clean nails,3,5
30569,CES201911,2291,paperclip,nagels mee schoonmaken,nagels schoonmaken,clean nails,3,5
31989,CES201911,2350,paperclip,nagels schoonmaken,nagels schoonmaken,clean nails,3,5
25099,CES201911,2043,paperclip,nagelschoonmaak ding,nagelschoonmaak ding,nail cleaning thing,3,5
30488.3,CES201911,2287,paperclip, nagelschoonmaak dingetje,nagelschoonmaak dingetje,nail cleaning thingy,3,5
31635,CES201911,2332,paperclip,een nagelschoonmaker,nagelschoonmaker,nail cleaner,3,5
31982,CES201911,2349,paperclip,nagelvijl,nagelvijl,nail file,4,3
30433,CES201911,2281,paperclip,iets natuurkundigs ,natuurkundigs,physics,3,4
26106,CES201911,2093,paperclip,neat,neat,neat,0,0
24588,CES201911,2020,paperclip,negeren,negeren,ignore,1,5
28962,CES201911,2209,paperclip,nep neusring,nep neusring,fake nose ring,3,4
30379,CES201911,2278,paperclip,nepnagels,nepnagels,fake nails,4,2
31636,CES201911,2332,paperclip,een neus-verstopper voor onderwater,neus-verstopper onderwater,nose blocker underwater,5,4
31951,CES201911,2348,paperclip,om mee in je neus te peuteren,neus peuteren,pick your nose,3,4
32417,CES201911,2370,paperclip,je kan je neus er mee peuteren,neus peuteren,pick your nose,3,4
31576,CES201911,2328,paperclip,uit je neus pulken,neus pulken,picking your nose,3,4
31979,CES201911,2349,paperclip,neuspiercing,neuspiercing,nose piercing,3,4
31889,CES201911,2345,paperclip,neusring,neusring,nose ring,3,4
29271,CES201911,2226,paperclip,als nietje gebruiken,nietje,staple,3,4
28852,CES201911,2204,paperclip,noise,noise,noise,0,0
25832,CES201911,2078,paperclip,office ,office,office,0,0
28845,CES201911,2204,paperclip,office,office,office,0,0
27893,CES201911,2174,paperclip,ogen uitsteken,ogen uitsteken,gouge eyes,3,4
31143,CES201911,2316,paperclip,ogen uitsteken,ogen uitsteken,gouge eyes,3,4
32238,CES201911,2362,paperclip,ogen uitsteken,ogen uitsteken,gouge eyes,3,4
27979,CES201911,2177,paperclip,ogenprikker,ogenprikker,eye-catcher,3,4
28306,CES201911,2187,paperclip,ombuigen en gebruiken als 'scherp'voorwerp,ombuigen 'scherp' voorwerp,bend 'sharp' object,2,4
27552,CES201911,2163,paperclip,ombuigen tot iets anders,ombuigen anders,bend different,2,5
24991,CES201911,2034,paperclip,ombuigen tot draadje,ombuigen draadje,bend wire,2,4
25356,CES201911,2056,paperclip,ombuigen en ergens aanhangen en aan de andere kant ook iets hangen bv sleutels ,ombuigen ergens aanhangen kant hangen bv sleutels,"bend it somewhere to hang on side, for example keys",2,4
24099,CES201911,2002,paperclip,ombuigen en een figuurtje maken,ombuigen figuurtje,bend figure,2,4
30947,CES201911,2305,paperclip,ombuigen naar een hangertje (voor een lamp oid),ombuigen hangertje,bend pendant,2,4
25355,CES201911,2056,paperclip,ombuigen en er een nepbeugel van maken,ombuigen nepbeugel,bend fake bracket,3,4
28307,CES201911,2187,paperclip,ombuigen en iemand mee prikken,ombuigen prikken,bend prick,2,5
25354,CES201911,2056,paperclip,ombuigen en met de scherpe kant ergens een gaatje in maken,ombuigen scherpe kant ergens gaatje,bend sharp side somewhere hole,2,5
29634,CES201911,2250,paperclip,onbuigen tot sleutel,ombuigen sleutel,bend key,3,3
28305,CES201911,2187,paperclip,ombuigen en sleutelgat mee openmaken,ombuigen sleutelgat openmaken,bend open keyhole,3,3
29456,CES201911,2240,paperclip,ombuigen tot een andere vorm,ombuigen vorm,bend shape,2,3
32114,CES201911,2356,paperclip,ombuigen zodat je een deur open kan maken (sleutel),ombuigen zodat deur open,bend so that door opens,3,3
32115,CES201911,2356,paperclip,ombuigen zodat je er vormpjes van kan maken en op kan plakken,ombuigen zodat vormpjes plakken,bend so that shapes stick,3,4
31645,CES201911,2332,paperclip,een omlijning voor tekenen,omlijning tekenen,draw outline,3,4
28217,CES201911,2186,paperclip,omsmelten,omsmelten,melt down,2,4
30687.1,CES201911,2295,paperclip,je kan ze omsmelten tot wat anders,omsmelten anders,melt down other,2,4
28976,CES201911,2210,paperclip,onder iets leggen dat wiebelt,onder leggen wiebelt,under legs wobbles,2,5
26372,CES201911,2103,paperclip,gebruiken om onder je nagel schoon te maken,onder nagel schoon,under nail clean,3,5
31735,CES201911,2330,paperclip,om onder je nagels schoon te maken,onder nagels schoon,under nails clean,3,5
28812,CES201911,2202,paperclip,iets onder je nagels vandaan halen met het uiteinde\,onder nagels vandaan halen uiteinde,remove end from under nails,3,5
29036,CES201911,2242,paperclip,onder een tafelpoot leggen,onder tafelpoot leggen,place under table leg,2,5
24091,CES201911,2001,paperclip,het als onderdeel gebruiken voor een makeshift tattoo-naald,onderdeel makeshift tattoo-naald,part makeshift tattoo needle,4,4
29744,CES201911,2259,paperclip,onderdeel prison-tattoo-gun,onderdeel prison-tattoo-gun,part prison-tattoo-gun,4,4
27989,CES201911,2177,paperclip,onderzetter,onderzetter,coaster,2,5
30684.1,CES201911,2295,paperclip,je kan er ongeveer alles van maken,ongeveer,about,0,0
31952,CES201911,2348,paperclip,om mee in je oor te peuteren,oor peuteren,ear picking,3,4
24600,CES201911,2021,paperclip,oorbel,oorbel,earring,3,4
24964,CES201911,2035,paperclip,oorbel,oorbel,earring,3,4
25027,CES201911,2037,paperclip,als oorbel,oorbel,earring,3,4
25091,CES201911,2043,paperclip,oorbel,oorbel,earring,3,4
25431,CES201911,2062,paperclip,een oorbel,oorbel,earring,3,4
25482,CES201911,2065,paperclip,oorbel,oorbel,earring,3,4
26051,CES201911,2088,paperclip,oorbel,oorbel,earring,3,4
26075,CES201911,2087,paperclip,oorbel,oorbel,earring,3,4
26368,CES201911,2103,paperclip,oorbel,oorbel,earring,3,4
26526,CES201911,2111,paperclip,Oorbel,oorbel,earring,3,4
26965,CES201911,2132,paperclip,oorbel,oorbel,earring,3,4
27224,CES201911,2146,paperclip,oorbel,oorbel,earring,3,4
27440,CES201911,2156,paperclip,oorbel,oorbel,earring,3,4
27684,CES201911,2168,paperclip,oorbel,oorbel,earring,3,4
27885,CES201911,2174,paperclip,oorbel,oorbel,earring,3,4
28208,CES201911,2185,paperclip,Als oorbel gebruiken,oorbel,earring,3,4
28328,CES201911,2188,paperclip,oorbel,oorbel,earring,3,4
28360,CES201911,2189,paperclip,oorbel,oorbel,earring,3,4
28520,CES201911,2191,paperclip,oorbel,oorbel,earring,3,4
28558,CES201911,2193,paperclip,oorbel,oorbel,earring,3,4
28612,CES201911,2194,paperclip,als oorbel,oorbel,earring,3,4
28774,CES201911,2200,paperclip,als oorbel,oorbel,earring,3,4
28784,CES201911,2201,paperclip,oorbel,oorbel,earring,3,4
28888,CES201911,2206,paperclip,als oorbel ,oorbel,earring,3,4
28968,CES201911,2210,paperclip,een oorbel van maken,oorbel,earring,3,4
29018,CES201911,2213,paperclip,oorbel,oorbel,earring,3,4
29109,CES201911,2219,paperclip,oorbel,oorbel,earring,3,4
29212,CES201911,2222,paperclip,als oorbel,oorbel,earring,3,4
29454,CES201911,2240,paperclip,oorbel,oorbel,earring,3,4
29610,CES201911,2246,paperclip,Als oorbel gebruiken,oorbel,earring,3,4
29632,CES201911,2250,paperclip,oorbel,oorbel,earring,3,4
29804,CES201911,2261,paperclip,oorbel,oorbel,earring,3,4
29880,CES201911,2262,paperclip,oorbel,oorbel,earring,3,4
29906,CES201911,2263,paperclip,oorbel,oorbel,earring,3,4
29977,CES201911,2267,paperclip,oorbel,oorbel,earring,3,4
29999,CES201911,2266,paperclip,oorbel,oorbel,earring,3,4
30488.1,CES201911,2287,paperclip,oorbel,oorbel,earring,3,4
30566,CES201911,2288,paperclip,oorbel van maken,oorbel,earring,3,4
30640,CES201911,2292,paperclip,oorbel,oorbel,earring,3,4
30930,CES201911,2310,paperclip,oorbel,oorbel,earring,3,4
31423,CES201911,2323,paperclip,oorbel,oorbel,earring,3,4
31572,CES201911,2328,paperclip,oorbel,oorbel,earring,3,4
31603,CES201911,2329,paperclip,als oorbel,oorbel,earring,3,4
31888,CES201911,2345,paperclip,oorbel,oorbel,earring,3,4
31900,CES201911,2346,paperclip,oorbel,oorbel,earring,3,4
31994,CES201911,2350,paperclip,oorbel,oorbel,earring,3,4
32054,CES201911,2353,paperclip,oorbel,oorbel,earring,3,4
32463,CES201911,2373,paperclip,oorbel,oorbel,earring,3,4
28814.1,CES201911,2202,paperclip,in oorbel buigen,oorbel buigen,bend earring,3,4
24851,CES201911,2026,paperclip,als oorbel dragen,oorbel dragen,wear earring,3,4
28814.2,CES201911,2202,paperclip, en als oorbel dragen,oorbel dragen,wear earring,3,4
29328,CES201911,2228,paperclip,als oorbel dragen,oorbel dragen,wear earring,3,4
29429,CES201911,2236,paperclip,als oorbel dragen,oorbel dragen,wear earring,3,4
30611,CES201911,2293,paperclip,als oorbel dragen,oorbel dragen,wear earring,3,4
26964,CES201911,2132,paperclip,om oorbelgaatjes mee te prikken,oorbelgaatjes prikken,piercing earring holes,3,4
25155,CES201911,2046,paperclip,oorbellen,oorbellen,earrings,3,4
27138,CES201911,2138,paperclip,oorbellen,oorbellen,earrings,3,4
28963,CES201911,2209,paperclip,oorbellen maken,oorbellen,earrings,3,4
29102,CES201911,2221,paperclip,oorbellen maken,oorbellen,earrings,3,4
29684,CES201911,2255,paperclip,oorbellen ,oorbellen,earrings,3,4
30147,CES201911,2271,paperclip,oorbellen,oorbellen,earrings,3,4
30383,CES201911,2278,paperclip,oorbellen,oorbellen,earrings,3,4
30434,CES201911,2281,paperclip,oorbellen maken ,oorbellen,earrings,3,4
32122,CES201911,2356,paperclip,oorbellen maken ,oorbellen,earrings,3,4
32319,CES201911,2365,paperclip,oorbellen van maken,oorbellen,earrings,3,4
25208,CES201911,2049,paperclip,oorbellen bij elkaar houden,oorbellen elkaar houden,hold earrings together,3,4
31324,CES201911,2320,paperclip,om je oorgaatje mee door te prikken,oorgaatje prikken,pierce ear hole,3,4
31980,CES201911,2349,paperclip,oorpiercing,oorpiercing,ear piercing,3,4
31970,CES201911,2349,paperclip,oorstaafje,oorstaafje,ear stick,3,4
29637,CES201911,2250,paperclip,oortjes bij elkaar houden,oortjes elkaar houden,hold ears together,2,4
27987,CES201911,2177,paperclip,oortjes bij elkaar houder zo dat die niet in de knoop gaan,oortjes elkaar houder niet knoop gaan,Earphones do not knot each other holder,2,4
25029,CES201911,2037,paperclip,om je oortjes van je mobiel omheen te wikkelen,oortjes mobiel omheen wikkelen,wrap earphones around your mobile phone,2,4
30504,CES201911,2286,paperclip,opbergen,opbergen,store,1,5
29209,CES201911,2222,paperclip,om een (dagboekslot) open te maken,open,Open,3,3
29229,CES201911,2224,paperclip,iets open maken,open,Open,3,4
30834,CES201911,2303,paperclip,om iets open te maken,open,Open,3,4
26450,CES201911,2106,paperclip,open draaien van een deur,open draaien deur,swing open door,3,3
31695,CES201911,2333,paperclip,open trekken,open trekken,pull open,3,4
30456,CES201911,2284,paperclip,opening van een slot,opening slot,opening lock,3,3
31067,CES201911,2313,paperclip,opening the sim card at iphones,opening the sim card at iphones,opening SIM card on iPhones,3,4
28319,CES201911,2188,paperclip,iets ermee openmaken,openmaken,open,3,4
25195,CES201911,2049,paperclip,openmaken deuren,openmaken deuren,open doors,3,3
26801,CES201911,2127,paperclip,operatie-pin voor technische doeleinden,operatie-pin technische doeleinden,operation pin technical purposes,3,3
27534,CES201911,2162,paperclip,was ophangen,ophangen,hang,2,4
29233,CES201911,2224,paperclip,iets ophangen,ophangen,hang,2,4
29881,CES201911,2262,paperclip,iets ophangen,ophangen,hang,2,4
30942,CES201911,2305,paperclip,iets mee ophangen,ophangen,hang,2,4
31697,CES201911,2333,paperclip,ophangen,ophangen,hang,2,4
31993,CES201911,2350,paperclip,iets ophangen ,ophangen,hang,2,4
29908,CES201911,2263,paperclip,ophangen aan de muur,ophangen muur,hang on wall,2,4
29016,CES201911,2213,paperclip,ophangrek,ophangrek,hanging rack,2,4
29118,CES201911,2219,paperclip,ophangsysteem,ophangsysteem,hanging system,2,4
28563,CES201911,2193,paperclip,iets oppakken,oppakken,picking up,2,4
28300,CES201911,2187,paperclip,opruimen ,opruimen,tidy,2,5
31574,CES201911,2328,paperclip,orchidee aan stevigheids houdje vast zetten,orchidee stevigheids houtje vast zetten,Attach orchid stiffening rod,3,4
29639,CES201911,2250,paperclip,ordenen,ordenen,organize,0,0
26107,CES201911,2093,paperclip,order,order,order,0,0
31142,CES201911,2316,paperclip,organiseren,organiseren,organize,0,0
28225,CES201911,2186,paperclip,overgooien,overgooien,throw up,2,5
30491.1,CES201911,2287,paperclip,ow,ow,oh,0,0
27691,CES201911,2168,paperclip,paginahouder bij een leesboek,paginahouder leesboek,page holder reading book,2,5
